longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,bedrooms_per_room,population_per_household
-117.96,34.06,34.0,2226.0,381.0,1464.0,365.0,4.4102,183200.0,False,False,False,False,6.098630136986301,0.1711590296495957,4.010958904109589
-121.14,38.92,16.0,2069.0,312.0,889.0,299.0,4.6771,212000.0,True,False,False,False,6.919732441471572,0.15079748670855486,2.9732441471571907
-118.2,33.96,37.0,2127.0,533.0,2021.0,480.0,2.9773,164600.0,False,False,False,False,4.43125,0.25058768218147626,4.210416666666666
-121.58,37.01,44.0,3192.0,565.0,1439.0,568.0,4.3693,234000.0,True,False,False,False,5.619718309859155,0.17700501253132833,2.533450704225352
-122.13,38.01,51.0,1262.0,309.0,608.0,298.0,2.1974,139300.0,False,False,True,False,4.23489932885906,0.24484944532488115,2.040268456375839
-118.23,33.76,21.0,49.0,14.0,29.0,16.0,5.0,87500.0,False,False,False,True,3.0625,0.2857142857142857,1.8125
-118.26,34.14,23.0,1336.0,396.0,1255.0,359.0,2.5388,205000.0,False,False,False,False,3.721448467966574,0.2964071856287425,3.4958217270194987
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,113300.0,True,False,False,False,4.9800796812749,0.1864,2.8446215139442232
-121.76,36.75,21.0,1141.0,257.0,671.0,195.0,3.8424,155700.0,False,False,False,False,5.851282051282051,0.2252410166520596,3.4410256410256412
-115.57,32.83,31.0,1494.0,289.0,959.0,284.0,3.5282,67500.0,True,False,False,False,5.26056338028169,0.1934404283801874,3.3767605633802815
-121.94,38.41,15.0,1263.0,211.0,665.0,208.0,4.5,260900.0,True,False,False,False,6.072115384615385,0.16706254948535235,3.1971153846153846
-118.25,33.93,36.0,2452.0,734.0,2664.0,667.0,0.9298,100000.0,False,False,False,False,3.6761619190404797,0.299347471451876,3.9940029985007497
-117.07,33.07,8.0,2756.0,343.0,1045.0,340.0,8.5957,444100.0,False,False,False,False,8.105882352941176,0.12445573294629898,3.073529411764706
-118.1,34.06,36.0,1463.0,369.0,1492.0,366.0,3.25,179200.0,False,False,False,False,3.9972677595628414,0.2522214627477785,4.076502732240437
-117.2,34.04,24.0,1587.0,222.0,676.0,234.0,6.0715,173400.0,True,False,False,False,6.782051282051282,0.13988657844990549,2.888888888888889
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,False,False,True,False,3.30142566191446,0.27884022208513265,2.7576374745417516
-117.07,33.04,4.0,2271.0,578.0,926.0,391.0,3.6437,210100.0,False,False,False,False,5.8081841432225065,0.25451343020695727,2.368286445012788
-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667,67500.0,False,False,False,True,3.326241134751773,0.31663113006396587,4.209219858156028
-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586,160400.0,False,False,False,False,5.580882352941177,0.17654808959156784,3.150735294117647
-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3.0469,72200.0,True,False,False,False,5.764227642276423,0.19370004701457452,2.991869918699187
-122.33,41.86,19.0,3599.0,695.0,1572.0,601.0,2.234,58600.0,True,False,False,False,5.988352745424293,0.19310919699916643,2.615640599001664
-121.89,37.46,5.0,1519.0,186.0,705.0,186.0,10.3798,500001.0,False,False,False,False,8.166666666666666,0.12244897959183673,3.7903225806451615
-118.2,33.89,40.0,2538.0,564.0,2170.0,541.0,2.7212,107900.0,False,False,False,False,4.691312384473198,0.2222222222222222,4.011090573012939
-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,500001.0,False,False,True,False,8.321678321678322,0.12815126050420167,2.6416083916083917
-117.96,33.82,29.0,2176.0,468.0,1632.0,428.0,3.707,180400.0,False,False,False,False,5.08411214953271,0.21507352941176472,3.8130841121495327
-118.07,33.92,36.0,1560.0,320.0,1348.0,314.0,3.622,174000.0,False,False,False,False,4.968152866242038,0.20512820512820512,4.292993630573249
-122.44,37.79,52.0,1447.0,186.0,483.0,181.0,15.0001,500001.0,False,False,True,False,7.994475138121547,0.12854181064270906,2.6685082872928176
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,232100.0,False,False,True,False,5.969945355191257,0.16338672768878718,2.5765027322404372
-121.08,39.02,13.0,1839.0,275.0,752.0,270.0,4.2031,209600.0,True,False,False,False,6.811111111111111,0.14953779227841218,2.785185185185185
-119.11,34.33,14.0,4026.0,769.0,1825.0,671.0,3.5541,191800.0,False,False,False,False,6.0,0.19100844510680576,2.7198211624441133
-121.13,39.31,17.0,3442.0,705.0,1693.0,619.0,2.8102,128900.0,True,False,False,False,5.560581583198708,0.20482277745496805,2.7350565428109856
-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,73000.0,True,False,False,False,4.62041884816754,0.2481586402266289,2.6387434554973823
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,298200.0,False,False,True,False,7.5360623781676415,0.13942058975685462,3.0311890838206628
-118.46,34.05,21.0,3639.0,1002.0,1489.0,983.0,4.6197,387500.0,False,False,False,False,3.7019328585961344,0.27535037098103876,1.5147507629704984
-117.61,34.08,12.0,4427.0,435.0,2400.0,843.0,4.7147,158700.0,True,False,False,False,5.251482799525504,0.09826067314208267,2.8469750889679717
-118.26,34.24,35.0,1666.0,280.0,788.0,273.0,6.6277,344400.0,False,False,False,False,6.102564102564102,0.16806722689075632,2.8864468864468864
-118.04,33.81,22.0,4057.0,624.0,2204.0,643.0,5.8527,241000.0,False,False,False,False,6.309486780715397,0.15380823268424945,3.4276827371695178
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,25000.0,True,False,False,False,1.6296296296296295,0.75,2.3703703703703702
-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,101500.0,True,False,False,False,5.446376811594203,0.19105907397551888,2.2927536231884056
-118.14,33.93,31.0,3205.0,727.0,1647.0,664.0,3.3681,223900.0,False,False,False,False,4.826807228915663,0.22683307332293293,2.480421686746988
-118.31,33.91,36.0,961.0,173.0,625.0,179.0,4.2596,181100.0,False,False,False,False,5.368715083798882,0.18002081165452655,3.4916201117318435
-121.02,36.94,33.0,1541.0,313.0,880.0,272.0,2.5074,117700.0,True,False,False,False,5.665441176470588,0.20311486048020766,3.235294117647059
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,130600.0,True,False,False,False,4.620558375634518,0.2463608898654216,2.204314720812183
-118.78,34.26,24.0,4072.0,582.0,1834.0,565.0,6.0487,254500.0,False,False,False,False,7.207079646017699,0.14292730844793713,3.2460176991150442
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,227100.0,False,False,False,False,5.482758620689655,0.1841052029731275,2.6802507836990594
-121.83,38.45,36.0,839.0,158.0,446.0,167.0,2.3438,122700.0,True,False,False,False,5.023952095808383,0.18831942789034564,2.6706586826347305
-117.1,32.58,33.0,393.0,76.0,330.0,80.0,4.1029,122700.0,False,False,False,True,4.9125,0.19338422391857507,4.125
-121.78,38.66,18.0,4224.0,632.0,1907.0,641.0,4.8226,139900.0,True,False,False,False,6.589703588143526,0.14962121212121213,2.9750390015600625
-118.7,34.28,25.0,2377.0,491.0,1200.0,439.0,4.7083,196100.0,False,False,False,False,5.414578587699316,0.20656289440471182,2.733485193621868
-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,False,False,False,False,5.935275080906149,0.17993456924754633,2.72168284789644
-121.38,38.71,7.0,4842.0,935.0,2857.0,907.0,3.9318,133000.0,True,False,False,False,5.338478500551268,0.19310202395704254,3.1499448732083795
-117.38,33.98,10.0,642.0,176.0,462.0,186.0,2.1528,162500.0,True,False,False,False,3.4516129032258065,0.27414330218068533,2.4838709677419355
-121.88,37.29,44.0,2026.0,396.0,908.0,383.0,4.1406,274100.0,False,False,False,False,5.289817232375979,0.19545903257650543,2.370757180156658
-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,295200.0,True,False,False,False,7.205438066465256,0.15052410901467506,2.998489425981873
-121.29,38.63,24.0,2868.0,527.0,1284.0,487.0,3.3182,213000.0,True,False,False,False,5.88911704312115,0.18375174337517433,2.6365503080082138
-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411,159200.0,False,False,False,False,5.908163265306122,0.16407599309153714,2.8095238095238093
-117.2,32.8,36.0,4018.0,1067.0,1620.0,842.0,2.3599,168400.0,False,False,False,True,4.771971496437055,0.2655550024888004,1.9239904988123515
-122.22,37.37,26.0,440.0,202.0,322.0,218.0,5.1831,350000.0,False,False,False,True,2.018348623853211,0.4590909090909091,1.4770642201834863
-118.36,33.93,19.0,3103.0,918.0,2033.0,738.0,2.6961,212500.0,False,False,False,False,4.2046070460704605,0.2958427328391879,2.754742547425474
-118.1,34.17,46.0,1774.0,315.0,753.0,330.0,4.7241,279600.0,True,False,False,False,5.375757575757576,0.17756482525366404,2.2818181818181817
-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,4.8906,179100.0,False,False,False,False,5.356902356902357,0.18730358265241986,3.0437710437710437
-122.73,38.43,29.0,2677.0,691.0,1880.0,664.0,2.1864,143200.0,False,False,False,False,4.031626506024097,0.2581247665296974,2.8313253012048194
-121.69,36.62,19.0,1907.0,323.0,681.0,270.0,6.0332,244900.0,False,False,False,False,7.062962962962963,0.16937598321971684,2.522222222222222
-122.05,37.95,20.0,563.0,107.0,246.0,123.0,5.4482,190800.0,False,False,True,False,4.5772357723577235,0.19005328596802842,2.0
-118.41,33.89,35.0,1194.0,292.0,507.0,295.0,9.0812,500001.0,False,False,False,False,4.047457627118644,0.24455611390284757,1.7186440677966102
-121.64,37.85,22.0,1999.0,415.0,967.0,320.0,4.4583,253900.0,True,False,False,False,6.246875,0.20760380190095049,3.021875
-118.02,33.95,36.0,1705.0,299.0,871.0,296.0,4.6184,179800.0,False,False,False,False,5.760135135135135,0.175366568914956,2.9425675675675675
-122.28,37.49,29.0,4148.0,635.0,1638.0,627.0,6.912,457200.0,False,False,False,True,6.615629984051036,0.15308582449373193,2.61244019138756
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,311600.0,True,False,False,False,6.309623430962343,0.16246684350132626,3.205020920502092
-122.12,37.68,35.0,1958.0,484.0,1146.0,448.0,2.95,148900.0,False,False,True,False,4.370535714285714,0.24719101123595505,2.5580357142857144
-118.19,34.04,45.0,963.0,234.0,1194.0,239.0,2.1806,134900.0,False,False,False,False,4.02928870292887,0.24299065420560748,4.99581589958159
-117.97,33.68,26.0,1616.0,292.0,700.0,241.0,5.5105,232100.0,False,False,False,False,6.7053941908713695,0.1806930693069307,2.904564315352697
-121.94,37.3,30.0,1758.0,248.0,814.0,256.0,6.623,332500.0,False,False,False,False,6.8671875,0.1410693970420933,3.1796875
-118.18,34.01,39.0,322.0,82.0,319.0,90.0,2.6364,148800.0,False,False,False,False,3.577777777777778,0.2546583850931677,3.5444444444444443
-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,1.4722,91300.0,True,False,False,False,3.9831460674157304,0.2952515279736718,3.689138576779026
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,141200.0,True,False,False,False,6.053370786516854,0.182830626450116,2.407303370786517
-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,331900.0,False,False,False,False,6.090909090909091,0.16417910447761194,2.9264069264069263
-121.97,37.93,4.0,3241.0,464.0,1552.0,494.0,6.6134,307000.0,True,False,False,False,6.560728744939271,0.1431656896019747,3.1417004048582995
-119.19,35.41,12.0,2835.0,471.0,1399.0,413.0,4.4125,149000.0,True,False,False,False,6.864406779661017,0.16613756613756614,3.387409200968523
-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,93600.0,False,False,False,False,4.796208530805687,0.2267786561264822,2.414691943127962
-121.59,39.78,16.0,2754.0,570.0,1063.0,543.0,1.4048,86500.0,True,False,False,False,5.071823204419889,0.20697167755991286,1.9576427255985267
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,272000.0,False,False,False,False,6.221830985915493,0.15846066779852858,2.8204225352112675
-119.04,35.37,46.0,1637.0,338.0,714.0,297.0,2.1818,75300.0,True,False,False,False,5.511784511784512,0.2064752596212584,2.404040404040404
-117.08,32.7,36.0,2103.0,390.0,1279.0,392.0,2.4135,97000.0,False,False,False,True,5.364795918367347,0.18544935805991442,3.2627551020408165
-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,46700.0,True,False,False,False,4.413793103448276,0.212890625,3.836206896551724
-118.69,34.08,23.0,204.0,40.0,117.0,41.0,9.7646,500001.0,False,False,False,True,4.975609756097561,0.19607843137254902,2.8536585365853657
-118.19,34.12,36.0,2833.0,720.0,2148.0,709.0,2.7012,172100.0,False,False,False,False,3.9957686882933707,0.25414754677020823,3.0296191819464036
-118.14,33.75,39.0,1995.0,634.0,867.0,567.0,4.0795,400000.0,False,False,False,True,3.5185185185185186,0.31779448621553885,1.529100529100529
-122.05,37.34,31.0,1443.0,215.0,627.0,222.0,6.6087,416500.0,False,False,False,False,6.5,0.14899514899514898,2.824324324324324
-121.39,38.61,36.0,2396.0,536.0,1225.0,515.0,2.9559,136600.0,True,False,False,False,4.65242718446602,0.22370617696160267,2.378640776699029
-120.68,35.29,37.0,1354.0,293.0,753.0,290.0,3.25,225000.0,False,False,False,True,4.6689655172413795,0.21639586410635156,2.5965517241379312
-122.41,37.65,32.0,3436.0,868.0,2583.0,817.0,3.5039,232400.0,False,False,False,True,4.205630354957161,0.25261932479627475,3.1615667074663403
-117.66,34.13,19.0,3995.0,554.0,1523.0,509.0,6.075,254100.0,True,False,False,False,7.8487229862475445,0.13867334167709636,2.9921414538310414
-118.36,34.17,46.0,1268.0,240.0,661.0,239.0,4.0742,229100.0,False,False,False,False,5.305439330543933,0.1892744479495268,2.7656903765690375
-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,295800.0,False,False,False,False,4.956692913385827,0.21564733915806195,2.1791338582677167
-118.22,34.05,36.0,1243.0,470.0,1668.0,444.0,1.0714,137500.0,False,False,False,False,2.7995495495495497,0.37811745776347544,3.7567567567567566
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,500001.0,False,False,False,False,6.813901345291479,0.1586048042119118,2.181614349775785
-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562,321200.0,False,False,False,True,5.8504901960784315,0.1776288227901131,2.551470588235294
-117.25,32.94,15.0,1804.0,339.0,673.0,296.0,5.9806,370500.0,False,False,False,True,6.094594594594595,0.18791574279379158,2.2736486486486487
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,500001.0,False,False,False,True,7.7607361963190185,0.18537549407114626,1.822085889570552
-121.61,39.52,24.0,1610.0,324.0,909.0,323.0,1.8661,59800.0,True,False,False,False,4.984520123839009,0.20124223602484473,2.8142414860681115
-119.17,34.29,28.0,731.0,155.0,285.0,162.0,3.2917,225000.0,False,False,False,True,4.512345679012346,0.21203830369357046,1.7592592592592593
-118.01,34.55,2.0,2701.0,530.0,1368.0,430.0,4.071,137400.0,True,False,False,False,6.28139534883721,0.19622362088115514,3.181395348837209
-117.95,34.05,31.0,2349.0,539.0,2028.0,521.0,3.494,154500.0,False,False,False,False,4.508637236084453,0.22945934440187313,3.892514395393474
-117.24,32.79,18.0,2539.0,616.0,964.0,526.0,3.4306,275000.0,False,False,False,True,4.826996197718631,0.2426152028357621,1.832699619771863
-117.97,34.14,33.0,1328.0,348.0,903.0,329.0,3.1094,136000.0,True,False,False,False,4.036474164133739,0.2620481927710843,2.74468085106383
-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,134600.0,False,False,False,False,4.707259953161593,0.24577114427860697,2.8173302107728335
-119.28,34.27,44.0,706.0,176.0,399.0,149.0,3.0089,166700.0,False,False,False,True,4.738255033557047,0.24929178470254956,2.6778523489932886
-118.0,33.89,34.0,1932.0,315.0,1053.0,316.0,5.1377,213300.0,False,False,False,False,6.113924050632911,0.16304347826086957,3.3322784810126582
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,226000.0,False,False,False,True,4.067484662576687,0.2584213172448467,2.0756646216768915
-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0,False,False,False,False,4.486280487804878,0.2612979952429494,2.0
-119.7,34.42,43.0,1802.0,557.0,1490.0,538.0,2.675,247900.0,False,False,False,False,3.349442379182156,0.3091009988901221,2.7695167286245352
-117.87,33.6,34.0,3415.0,779.0,1275.0,718.0,4.498,482900.0,False,False,False,False,4.756267409470752,0.2281112737920937,1.775766016713092
-122.15,37.68,30.0,2261.0,443.0,929.0,383.0,4.2841,213400.0,False,False,True,False,5.903394255874674,0.1959310039805396,2.425587467362924
-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,7.5582,263700.0,False,False,False,False,5.676923076923077,0.17524841915085818,2.6564102564102563
-118.95,35.41,21.0,3999.0,727.0,1889.0,688.0,3.875,99500.0,True,False,False,False,5.8125,0.18179544886221555,2.745639534883721
-117.89,33.77,35.0,1799.0,343.0,1239.0,368.0,3.9219,189600.0,False,False,False,False,4.888586956521739,0.19066147859922178,3.3668478260869565
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,134600.0,True,False,False,False,6.161885245901639,0.16561356834053875,2.5655737704918034
-120.59,37.36,11.0,3946.0,978.0,2814.0,953.0,2.0179,87300.0,True,False,False,False,4.140608604407135,0.24784591991890523,2.9527806925498425
-122.7,38.35,14.0,2313.0,435.0,954.0,397.0,3.7813,146500.0,False,False,False,False,5.826196473551637,0.1880674448767834,2.403022670025189
-117.24,32.74,43.0,2216.0,375.0,918.0,388.0,5.5289,297700.0,False,False,False,True,5.711340206185567,0.16922382671480143,2.365979381443299
-122.47,37.77,52.0,2241.0,443.0,1042.0,377.0,4.1635,398400.0,False,False,True,False,5.9442970822281165,0.19767960731816153,2.763925729442971
-122.08,37.4,52.0,766.0,203.0,448.0,196.0,2.5208,316700.0,False,False,True,False,3.9081632653061225,0.2650130548302872,2.2857142857142856
-118.36,33.86,34.0,1865.0,345.0,963.0,302.0,5.543,305900.0,False,False,False,False,6.175496688741722,0.18498659517426275,3.1887417218543046
-120.04,38.86,16.0,2708.0,481.0,712.0,261.0,3.7891,117700.0,True,False,False,False,10.375478927203066,0.1776218611521418,2.7279693486590038
-122.1,37.4,23.0,1755.0,508.0,1374.0,506.0,4.3077,293500.0,False,False,True,False,3.4683794466403164,0.28945868945868947,2.7154150197628457
-121.96,37.52,26.0,4211.0,741.0,2352.0,734.0,5.2396,223900.0,False,False,False,False,5.737057220708447,0.17596770363334124,3.204359673024523
-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,130000.0,True,False,False,False,12.7421875,0.2053954629061925,2.2265625
-118.26,33.99,36.0,2016.0,505.0,1807.0,464.0,1.6901,103500.0,False,False,False,False,4.344827586206897,0.25049603174603174,3.894396551724138
-117.27,33.05,15.0,3333.0,808.0,1371.0,737.0,2.9083,122400.0,False,False,False,True,4.522388059701493,0.24242424242424243,1.8602442333785618
-120.26,37.11,33.0,1097.0,254.0,627.0,253.0,1.2794,50700.0,True,False,False,False,4.335968379446641,0.2315405651777575,2.4782608695652173
-118.28,33.88,19.0,2758.0,675.0,2047.0,591.0,2.6618,179700.0,False,False,False,False,4.666666666666667,0.24474256707759245,3.463620981387479
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,231200.0,False,False,False,False,4.280487804878049,0.2336182336182336,1.6439024390243901
-117.74,34.11,28.0,3494.0,566.0,1391.0,522.0,5.3637,214700.0,True,False,False,False,6.693486590038314,0.1619919862621637,2.664750957854406
-119.64,36.34,32.0,2958.0,670.0,1504.0,627.0,1.8606,56700.0,True,False,False,False,4.717703349282297,0.22650439486139284,2.398724082934609
-121.84,37.38,34.0,762.0,182.0,611.0,193.0,3.5625,201800.0,False,False,False,False,3.948186528497409,0.2388451443569554,3.1658031088082903
-120.49,37.3,35.0,1313.0,324.0,1350.0,343.0,1.75,57600.0,True,False,False,False,3.82798833819242,0.24676313785224677,3.935860058309038
-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,255500.0,False,False,False,False,4.211594202898551,0.24501032346868548,2.281159420289855
-122.08,37.69,36.0,2350.0,499.0,1105.0,467.0,3.3021,195700.0,False,False,True,False,5.032119914346895,0.2123404255319149,2.366167023554604
